geneSymbol,numVariantes
OR8H1,2
CCND2,2
TWF1,2
TMED2,2
RNASEH2B,2
ZNF410,2
DIO2,2
EMC4,2
CTD-2147F2.2,2
DDX19B,2
MEIS3P2,2
JMJD6,2
CXXC1,2
ATP8B3,2
PLIN4,2
HSPB6,2
SPO11,2
KDM5C,2
DKC1,2
AGO4,2
SLC9A2,2
CUL3,2
SEC22C,2
PLCH1,2
ZCCHC4,2
COPS4,2
MEF2C,2
UBE2H,2
PRSS37,2
ENY2,2
C5,2
CRAMP1L,2
CREBBP,2
COPE,2
SIRPA,2
HDAC10,2
NIPAL3,2
RAD54L,2
HS2ST1,2
ABCD3,2
RP11-25K21.6,2
EIF2AK2,2
ATOH8,2
ANAPC1,2
ZNF148,2
LAMTOR3,2
SH3RF1,2
SGCD,2
SNRNP48,2
DBF4,2
ASB4,2
MDFIC,2
RALYL,2
SNX31,2
ABRA,2
GNAQ,2
CUL2,2
EXOC6,2
PDCD4,2
EIF3A,2
RAB30,2
KBTBD3,2
BCAT1,2
POLE,2
TOX4,2
SALL2,2
MIS18BP1,2
DNAAF2,2
BMP4,2
RP11-1127D7.1,2
PYGO1,2
MESP2,2
TOM1L2,2
USP32,2
ZNF382,2
CHDC2,2
SSU72,2
NPPA,2
FBLIM1,2
TINAGL1,2
EPHA10,2
CYP4Z1,2
LRRC7,2
NBPF6,2
HIST2H2BE,2
TIPRL,2
SUSD4,2
SIPA1L2,2
APOB,2
AC074091.13,2
PLB1,2
MCFD2,2
XPO1,2
NCAPH,2
ACVR1C,2
SCN3A,2
CASP10,2
SGPP2,2
TECRL,2
C4orf40,2
NPNT,2
NDST4,2
NDNF,2
PRDM9,2
LOX,2
PCDHB6,2
PCDHGA4,2
CAMK2A,2
F13A1,2
ABCC10,2
ME1,2
PRSS35,2
ECT2L,2
IGFBP1,2
RP4-791C19.1,2
SRRM3,2
SGCZ,2
ADAM7,2
FUT10,2
GPR124,2
KCNQ3,2
PUF60,2
IL11RA,2
RP11-383M4.6,2
GPR144,2
ANGPTL2,2
PLXDC2,2
KIAA1462,2
C10orf128,2
CCDC6,2
HKDC1,2
DUSP13,2
BLNK,2
GPAM,2
C11orf35,2
OR52B2,2
VPS37C,2
ACAT1,2
RERG,2
PLCZ1,2
C2CD5,2
AMN1,2
NEUROD4,2
GLI1,2
AGAP2,2
SOCS2,2
PARPBP,2
ACAD10,2
DTX1,2
TMEM132C,2
PHF11,2
PSME2,2
C14orf28,2
RP11-293M10.5,2
SMEK1,2
CATSPERB,2
NIPA2,2
GNB5,2
TM6SF1,2
CACNA1H,2
IFT140,2
ZP2,2
IL21R,2
USP10,2
AC004702.2,2
CCDC144CP,2
PIPOX,2
TAF15,2
PTGES3L-AARSD1,2
ADAM11,2
LRRC37A3,2
CACNG1,2
KCNJ2,2
FADS6,2
TMEM235,2
FN3KRP,2
INO80C,2
FHOD3,2
CDH7,2
CCDC159,2
IL27RA,2
PDE4C,2
CEACAM4,2
PSG8,2
SPHK2,2
MYADM,2
NLRP11,2
MACROD2,2
EFCAB8,2
PMEPA1,2
C21orf90,2
CCDC157,2
EFCAB6,2
FAM118A,2
CXorf22,2
AKAP4,2
ZDHHC9,2
F9,2
RENBP,2
B3GALT6,2
ARHGEF19,2
RPS6KA1,2
PTPRU,2
C1orf122,2
ELAVL4,2
C1orf180,2
GBP4,2
LPPR4,2
PSRC1,2
DENND2D,2
SLC22A15,2
POLR3GL,2
ACP6,2
RP5-998N21.4,2
LELP1,2
PFDN2,2
CD247,2
SUCO,2
RALGPS2,2
LINC00862,2
DEGS1,2
PARP1,2
OR2T1,2
EIF3FP3,2
ADD2,2
IMMT,2
ARID5A,2
KCNH7,2
EVX2,2
4-Mar,2
GPR35,2
COL6A4P1,2
PARP3,2
STAB1,2
OR5K4,2
FILIP1L,2
IMPG2,2
HCLS1,2
KALRN,2
ATP2C1,2
RBP2,2
PLS1,2
KLHL6,2
LIPH,2
SMCO1,2
PIGZ,2
MYL5,2
FAM53A,2
HS3ST1,2
C1QTNF7,2
LDB2,2
PACRGL,2
KCNIP4,2
FIP1L1,2
PPBP,2
BTC,2
TLR3,2
UGT3A2,2
TMEM174,2
YTHDC2,2
PRR16,2
JADE2,2
CTNNA1,2
PCDHGB2,2
CD74,2
RBM22,2
ZNF354C,2
VARS2,2
XXbac-BPG181M17.5,2
KCNK5,2
CCND3,2
KCNQ5,2
CDC40,2
EYA4,2
RAET1G,2
TMEM181,2
IGF2BP3,2
NEUROD6,2
HERPUD2,2
GRB10,2
STAG3,2
EPO,2
CAV1,2
PAX4,2
TRBV2,2
MBOAT4,2
STAR,2
WHSC1L1,2
CALB1,2
TMEM74,2
MRPL13,2
POU5F1B,2
B4GALT1,2
TLE4,2
ROR2,2
OR13C8,2
C9orf84,2
ASTN2,2
FIBCD1,2
ITIH2,2
WAC,2
A1CF,2
DBF4P1,2
PYROXD2,2
DPCD,2
ADRB1,2
CDHR5,2
KRTAP5-1,2
LSP1,2
OR52K1,2
OR51S1,2
OR52N2,2
OR5P3,2
KCNA4,2
FSHB,2
LRRC4C,2
CKAP5,2
TRIM51G,2
CLP1,2
OR10W1,2
GLYATL2,2
PGA5,2
SLC22A9,2
RASGRP2,2
KAT5,2
PPP1CA,2
CREBZF,2
EED,2
RAB38,2
TRIM77,2
MMP1,2
OR8G5,2
KCNJ1,2
ACRBP,2
C1R,2
SLC2A14,2
CLEC1A,2
R3HDM2,2
RP11-629N8.3,2
GRIP1,2
ACSS3,2
CCDC38,2
LACC1,2
TFDP1,2
OR4N5,2
SCFD1,2
RP11-187E13.1,2
FAM179B,2
ZBTB1,2
ARG2,2
AC007956.1,2
ESRRB,2
GPR65,2
KCNK10,2
SPATA7,2
CCDC88C,2
SERPINA10,2
LINC00341,2
TCL1A,2
LCMT2,2
BLOC1S6,2
CTXN2,2
DTWD1,2
GCOM1,2
ADPGK,2
SNX33,2
CSPG4P13,2
MAN2A2,2
PKD1,2
PRSS30P,2
TIGD7,2
GLIS2,2
TEKT5,2
RSL1D1,2
ERCC4,2
NTAN1,2
GDE1,2
IL27,2
AC002519.8,2
IRX6,2
CCDC135,2
FHOD1,2
HSDL1,2
SLC13A5,2
KCTD11,2
PIK3R6,2
UBBP4,2
TMIGD1,2
KRT38,2
KRT32,2
KRT15,2
KCNH4,2
WNT9B,2
B4GALNT2,2
PPM1E,2
BCAS3,2
ABCA9,2
NT5C,2
P4HB,2
MYADML2,2
NOTUM,2
RALBP1,2
PTPN2,2
MEP1B,2
SLC14A1,2
CCBE1,2
POLRMT,2
FGF22,2
C19orf24,2
C19orf35,2
MLLT1,2
VAV1,2
TIMM44,2
OR1M1,2
PRODH2,2
ZNF540,2
AC006486.1,2
CKM,2
ZC3H4,2
CCDC9,2
LHB,2
TRPM4,2
ZNF331,2
KIR2DS4,2
ZNF444,2
HAO1,2
DEFB119,2
TTLL9,2
PIGU,2
ARHGAP40,2
RP5-1013A22.2,2
SEMG2,2
FAM65C,2
PFDN4,2
CABLES2,2
TCEA2,2
SERPIND1,2
ZNF70,2
GAL3ST1,2
DRG1,2
ISX,2
TRMU,2
GYG2,2
TSPAN7,2
SYN1,2
XAGE5,2
OPHN1,2
NXF2B,2
SAGE1,2
F8,2
NLGN4Y,2
PPP1R12BP1,2
ATAD3B,2
ADAMTSL4,2
PFKFB2,2
CNNM4,2
SP3,2
COL4A4,2
PDIA5,2
IL6ST,2
CDX1,2
RP11-292B8.1,2
GPALPP1,2
EFS,2
ACTR10,2
PHKG2,2
MARVELD3,2
IRF8,2
RP11-17M16.1,2
CBFA2T2,2
CCDC117,2
PHF21B,2
BCOR,2
ZNF182,2
PLK3,2
ROR1,2
EEIG2,2
AP4B1,2
PPP2R5A,2
OR2G6,2
SNTG2,2
AC016995.3,2
DUSP7,2
FAM19A1,2
ADH6,2
TRIM61,2
CHD1,2
VDAC1,2
AP1S1,2
INTS9,2
ADAM9,2
CHRNA6,2
MYO3A,2
LRRTM3,2
PLA2G16,2
PLEKHA5,2
TM7SF3,2
COL2A1,2
NUP37,2
RP11-144F15.1,2
RNF10,2
PSEN1,2
BMF,2
LUC7L,2
ZNF431,2
SLC35C2,2
CLTCL1,2
NLGN4X,2
IL1RAPL1,2
WNK3,2
IL1RAPL2,2
MYCL,2
FAM163A,2
TROVE2,2
OR2C3,2
CDHR4,2
BTLA,2
GABRA2,2
CHIC2,2
HERC6,2
LNPEP,2
GEMIN5,2
MYLIP,2
CENPQ,2
RSPH4A,2
ARHGAP18,2
GUSBP10,2
TRIM50,2
C7orf55-LUC7L2,2
GIMAP8,2
ATG9B,2
S1PR3,2
CENPP,2
SLC44A1,2
ENTPD2,2
UAP1L1,2
ARHGAP12,2
PATL1,2
FBXL14,2
RPS6KA5,2
DYNC1LI2,2
VEZF1,2
GRB2,2
PANK2,2
NDUFAF5,2
COL20A1,2
TMPRSS15,2
RP13-140E4.1,2
CSTF2,2
SMG7,2
RPS6KC1,2
WDR26,2
C1orf131,2
IFIH1,2
STAT1,2
ITPR1,2
TMPRSS11F,2
ADAMTS3,2
FAM169A,2
SLC4A9,2
RABL5,2
DDHD2,2
HNF4G,2
RNF224,2
TRIM66,2
SOX6,2
GPR83,2
DIABLO,2
ZMYM2,2
PRKD1,2
IGHV4-31,2
CRISPLD2,2
LASP1,2
MSL1,2
KCTD1,2
SIGLEC15,2
PCSK4,2
RFX2,2
ZFP30,2
TMC2,2
ADA,2
HTR2C,2
NKAP,2
MSH4,2
LMO4,2
MAEL,2
TNNT2,2
CEP170,2
ACOXL,2
NCKAP1,2
FAM117B,2
AC110619.2,2
TAMM41,2
RNF212,2
PTGER4,2
ZRSR1,2
SRFBP1,2
PCDHB12,2
HIST1H4K,2
ZNF890P,2
ISPD,2
AHR,2
LRRD1,2
TRBV5-7,2
HTR5A-AS1,2
GRHL2,2
GBF1,2
WDR11,2
OR51A7,2
LMBR1L,2
CTD-2021H9.3,2
L2HGDH,2
TMEM260,2
RP11-143J24.1,2
EIF4A1,2
C17orf50,2
KRTAP4-5,2
CYP2B7P,2
PTH2,2
ZNF544,2
ELMO2,2
KCNE1,2
TAB3,2
CNTN4,2
LNP1,2
NAA15,2
FAM167A,2
AC023590.1,2
TLE1,2
SPIN1,2
NUP107,2
FNDC3A,2
CFL2,2
LDHAL6B,2
GPATCH2,2
FAM49A,2
IL17RC,2
NGLY1,2
DIRC2,2
FRG1,2
PCDHB2,2
SH3RF2,2
FAT2,2
GPC2,2
ANKRD1,2
KRTAP5-5,2
LRRC10,2
CYLD,2
KCNG2,2
PIK3R2,2
ZNF585A,2
ASPDH,2
COMT,2
KIFAP3,2
TNR,2
PDIA6,2
WDR82,2
CACNA2D3,2
GAK,2
TFAP2B,2
ULBP3,2
AKR1B15,2
CSPP1,2
NCOA2,2
PTPDC1,2
PBX3,2
ABL1,2
RP11-85G18.6,2
ATOH7,2
INA,2
MUC15,2
NUP160,2
CD6,2
ATP2A2,2
NFATC4,2
RP11-173D3.2,2
GABRA5,2
EFTUD1,2
FANCI,2
MSLN,2
RNMT,2
IER3IP1,2
ZNF573,2
GSK3A,2
PLA2G6,2
SFN,2
ZZZ3,2
RBMXL1,2
ADORA3,2
LAX1,2
ERO1LB,2
MAT2A,2
GOLGA4,2
POLQ,2
LARP1B,2
RNF145,2
PACRG,2
ANLN,2
LYPLA1,2
TNFRSF11B,2
PACS1,2
LRRC9,2
LIN52,2
RP11-321F6.1,2
C17orf67,2
TMEM38A,2
TMEM191C,2
TYMP,2
SAT1,2
HNRNPR,2
EYA3,2
C8A,2
RNPC3,2
KIAA1324,2
ADIPOR1,2
ACBD3,2
B3GALNT2,2
ATP2B2,2
FOXP1,2
C3orf58,2
GNA12,2
GIMAP1,2
COL15A1,2
CHST15,2
HOXC4,2
RP11-944C7.1,2
IVD,2
SMAD6,2
NPRL3,2
UBALD1,2
GSG1L,2
SLFN5,2
THRA,2
ACLY,2
RBFOX3,2
ZNF416,2
TMEM74B,2
DOPEY2,2
MED15,2
AIFM3,2
AKAP17A,2
BCORL1,2
PRKCZ,2
AJAP1,2
EPHB2,2
ASAP3,2
EXTL1,2
KNCN,2
CSF1,2
PTGFRN,2
SEC22B,2
TARS2,2
TDRKH,2
TCHH,2
GATAD2B,2
UBE2Q1,2
FCGR3A,2
DCAF6,2
METTL18,2
CFHR4,2
CHIT1,2
BPNT1,2
PSEN2,2
OXER1,2
STEAP3,2
IWS1,2
IMP4,2
ABCB11,2
AC018470.1,2
AP1S3,2
C2orf72,2
UGT1A6,2
IL5RA,2
ATG7,2
GRIP2,2
RFTN1,2
SHISA5,2
DNAH12,2
C3orf27,2
CHST2,2
PRKCI,2
NAALADL2,2
CLNK,2
CC2D2A,2
FAM184B,2
MOB1B,2
AFP,2
C4orf26,2
SDAD1,2
AFF1,2
KLHL8,2
ABCG2,2
SMARCAD1,2
PRSS12,2
SYNPO2,2
PCDH10,2
ASB5,2
DROSHA,2
SEPP1,2
GAPT,2
RIOK2,2
PCDHA11,2
SH3TC2,2
PDE6A,2
STK10,2
FOXF2,2
MYLK4,2
ALDH5A1,2
ZNF311,2
PHF3,2
SH3BGRL2,2
KLHL32,2
NHSL1,2
FKBP14,2
FKBP9,2
GRM3,2
TSC22D4,2
MET,2
TSPAN12,2
NUP205,2
ZYX,2
C7orf33,2
GIMAP6,2
GIMAP2,2
PAXIP1,2
RHOBTB2,2
YTHDF3,2
ZNF704,2
COL14A1,2
RP5-1047A19.4,2
CFAP95,2
MORN5,2
NUP188,2
SNAPC4,2
GRIN1,2
ENTPD8,2
ZMYND11,2
SVILP1,2
KIF5B,2
PRKG1,2
CHST3,2
CWF19L1,2
MGEA5,2
NFKB2,2
NHLRC2,2
EBF3,2
CSTF3,2
APIP,2
CSTPP1,2
OR5M9,2
FAM111B,2
EFEMP2,2
CCDC81,2
CWC15,2
MAML2,2
DLAT,2
NXPE1,2
TRIM29,2
CLMP,2
CLEC12B,2
PDE3A,2
OVCH1-AS1,2
SLC2A13,2
LEMD3,2
CCDC41,2
HSPB8,2
MTMR6,2
RNF6,2
KPNA3,2
SLITRK5,2
ENTPD5,2
CPSF2,2
IGHV3-20,2
IGHV3-30,2
PHGR1,2
SNAP23,2
SEMA6D,2
SKIC8,2
CRTC3,2
SYNGR3,2
ZNF263,2
MGRN1,2
TMC5,2
KNOP1,2
SETD1A,2
ITGAM,2
SIAH1,2
NOD2,2
CDH11,2
ZFP90,2
C17orf97,2
TRAF4,2
RAB11FIP4,2
KRT24,2
CALCOCO2,2
PHB1,2
DLX3,2
CUEDC1,2
TANC2,2
OTOP2,2
ITGB4,2
UNC13D,2
SPHK1,2
L3MBTL4,2
SMAD2,2
OR7A17,2
FCHO1,2
COMP,2
GPATCH1,2
ZNF302,2
ZNF461,2
PRX,2
SCAF1,2
AKT1S1,2
SIGLEC6,2
PLCG1,2
CD40,2
LINC02910,2
PCBP3,2
PEX26,2
ZNF74,2
SEC14L3,2
RP1-302D9.3,2
HMGXB4,2
ARFGAP3,2
PKDREJ,2
TBC1D22A,2
USP51,2
DOCK11,2
SSR4,2
FAM50A,2
G6PD,2
RP4-758J18.2,2
UTS2,2
C1orf127,2
PLOD1,2
PRAMEF1,2
CASP9,2
KLHDC7A,2
ALDH4A1,2
HTR6,2
OTUD3,2
PLA2G2E,2
IL22RA1,2
LDLRAP1,2
FAM110D,2
TMEM200B,2
LCK,2
KIAA1522,2
AK2,2
C1orf94,2
TEKT2,2
EXO5,2
ZNF684,2
NFYC,2
DPH2,2
RNF220,2
HECTD3,2
LRRC41,2
UQCRH,2
DMBX1,2
SLC1A7,2
CPT2,2
DIO1,2
TMEM59,2
TTC22,2
ATG4C,2
C1orf141,2
ST6GALNAC5,2
IFI44,2
GNG5,2
CTBS,2
PHKA1P1,2
HFM1,2
ARHGAP29,2
PALMD,2
SLC35A3,2
PRPF38B,2
MYBPHL,2
GSTM4,2
WNT2B,2
TTF2,2
ZNF697,2
RP11-326G21.1,2
FAM231D,2
GOLPH3L,2
ZBTB7B,2
TTC24,2
GPATCH4,2
HDGF,2
NCSTN,2
LY9,2
RCSD1,2
C1orf112,2
NTMT2,2
PIGC,2
RNU6-307P,2
NPL,2
C1orf21,2
CFHR5,2
DDX59,2
ADORA1,2
TMEM81,2
RBBP5,2
NUAK2,2
CAMK1G,2
SLC30A1,2
GARIN4,2
LYPLAL1,2
IARS2,2
MIA3,2
CAPN2,2
PYCR2,2
RAB4A,2
NTPCR,2
TOMM20,2
LGALS8,2
GREM2,2
SMYD3,2
FGFR3P6,2
OR2T8,2
ZNF692,2
FAM110C,2
ADI1,2
NTSR2,2
EFR3B,2
ASXL2,2
AGBL5,2
CGREF1,2
IFT172,2
ALK,2
CYP1B1,2
EML4,2
CALM2,2
FOXN2,2
AHSA2,2
WDPCP,2
C1D,2
PNO1,2
MXD1,2
CLEC4F,2
NAGK,2
EMX1,2
DCTN1,2
MOGS,2
PCGF1,2
VAMP5,2
RNF181,2
ST3GAL5,2
KDM3A,2
MRPS5,2
NPAS2,2
RGPD3,2
FBLN7,2
ZNG1B,2
INHBB,2
BIN1,2
ERCC3,2
GPR17,2
PTPN18,2
FAM168B,2
ZRANB3,2
MBD5,2
LY75,2
RBMS1,2
AHCTF1P1,2
GCA,2
BBS5,2
METTL5,2
LINC01124,2
ITGA6,2
GPR155,2
FRZB,2
ITGAV,2
MFSD6,2
TMEM194B,2
STAT4,2
NABP1,2
C2orf47,2
NOP58,2
DYTN,2
GPBAR1,2
AAMP,2
ANKZF1,2
EPHA4,2
COL4A3,2
C2orf83,2
NMUR1,2
ATG16L1,2
SAG,2
MROH2A,2
AC104667.3,2
UBE2F,2
AC079612.1,2
BOK,2
THAP4,2
PDCD1,2
IRAK2,2
MKRN2,2
IQSEC1,2
LSM3,2
SLC4A7,2
CRTAP,2
DCLK3,2
TTC21A,2
KRBOX1,2
ZNF501,2
SACM1L,2
WDR6,2
DALRD3,2
TUSC2,2
NPRL2,2
ALAS1,2
ARHGEF3,2
FEZF2,2
CADPS,2
SYNPR,2
ATXN7,2
EBLN2,2
PPP4R2,2
ZNF717,2
TBC1D23,2
CD47,2
TAGLN3,2
B4GALT4,2
RABL3,2
PARP14,2
SEMA5B,2
KLF15,2
EEFSEC,2
ACAD9,2
ZBTB38,2
HPS3,2
WWTR1,2
FAM188B2,2
ARHGEF26,2
MME,2
TRIM59,2
SPTSSB,2
PARL,2
HTR3D,2
PSMD2,2
CHRD,2
C3orf65,2
RTP1,2
CLDN1,2
XXYLT1,2
MFI2,2
RP11-496H1.1,2
ABCA11P,2
SPON2,2
ADD1,2
LRPAP1,2
LYAR,2
STK32B,2
TADA2B,2
HTRA3,2
LGI2,2
SEPSECS,2
TLR1,2
FAM114A1,2
KLB,2
RPL9,2
ATP8A1,2
YIPF7,2
SLC10A4,2
ZAR1,2
SPINK2,2
YTHDC1,2
MUC7,2
CXCL5,2
PRDM8,2
RASGEF1B,2
BIN2P1,2
PPA2,2
GSTCD,2
SGMS2,2
PGRMC2,2
CCRN4L,2
TMEM184C,2
DCHS2,2
PLRG1,2
TMEM144,2
KLHL2,2
SPOCK3,2
LINC01098,2
RWDD4,2
CASP3,2
FAM149A,2
CYP4V2,2
TRIP13,2
KIAA0947,2
ADAMTS12,2
BRIX1,2
SLC1A3,2
MOCS2,2
NDUFS4,2
ARL15,2
AC022431.2,2
RAB3C,2
C5orf64,2
CTC-534A2.2,2
CD180,2
PIK3R1,2
FCHO2,2
TMEM171,2
ARHGEF28,2
F2R,2
SERINC5,2
HAPLN1,2
ARRDC3,2
GPR150,2
RFESD,2
SEMA6A,2
PRDM6,2
ACSL6,2
IGIP,2
PCDHGA2,2
PCDHGA12,2
RELL2,2
HTR4,2
TIGD6,2
HMGXB3,2
GPX3,2
SPARC,2
ATOX1,2
CLINT1,2
PTTG1,2
MAT2B,2
WWC1,2
TSPAN17,2
B4GALT7,2
BTNL3,2
SERPINB9,2
CDYL,2
GCNT6,2
GFOD1,2
E2F3,2
TDP2,2
HLA-F,2
VARS,2
HSPA1A,2
HSPA1B,2
TNXB,2
AGPAT1,2
BRD2,2
RXRB,2
KIFC1,2
UQCC2,2
MTCH1,2
MOCS1,2
PRPH2,2
PTK7,2
CAPN11,2
TDRD6,2
RIMS1,2
POPDC3,2
PREP,2
QRSL1,2
SCML4,2
COL10A1,2
NT5DC1,2
FAM26F,2
RWDD1,2
SOGA3,2
PHACTR2,2
RAET1E,2
IYD,2
SOD2,2
SLC22A3,2
PARK2,2
TBP,2
AC145676.2,2
GET4,2
PSMG3,2
FTSJ2,2
AMZ1,2
ZNF815P,2
OCM,2
CCZ1,2
EIF2AK1,2
SP4,2
CDCA7L,2
MPP6,2
PRR15,2
ELMO1,2
TRGC2,2
C7orf25,2
PSMA2,2
UBE2D4,2
AC011294.3,2
FKBP9L,2
GBAS,2
BCL7B,2
TBL2,2
WBSCR22,2
WBSCR16,2
SEMA3E,2
STEAP1,2
CALCR,2
SHFM1,2
BAIAP2L1,2
MEPCE,2
SYPL1,2
THAP5,2
DNAJB9,2
LINC00998,2
WNT16,2
GARIN1A,2
IRF5,2
TSGA13,2
TMEM213,2
TBXAS1,2
EPHA1,2
EZH2,2
ZNF425,2
SMARCD3,2
C7orf13,2
ZNF596,2
PINX1,2
CTSB,2
C8orf48,2
ZDHHC2,2
VPS37A,2
ASAH1,2
INTS10,2
NUGGC,2
NRG1,2
LINC03042,2
TACC1,2
VDAC3,2
SLC20A2,2
CEBPD,2
RB1CC1,2
RGS20,2
TGS1,2
GGH,2
MYBL1,2
SLCO5A1,2
RP11-1102P16.1,2
DPY19L4,2
CFAP418,2
HRSP12,2
KCNS2,2
FZD6,2
LRP12,2
EMC2,2
DERL1,2
FER1L6,2
ZFAT,2
TRAPPC9,2
LYNX1,2
RP11-520P18.5,2
EEF1D,2
TIGD5,2
ZNF707,2
MROH1,2
VLDLR,2
PDCD1LG2,2
PSIP1,2
IFNA10,2
IFNA8,2
IFNA1,2
IFNE,2
CDKN2B,2
CDKN2B-AS1,2
DMRTA1,2
TAF1L,2
DNAJA1,2
FAM219A,2
DNAI1,2
FAM205B,2
GNE,2
EXOSC3,2
RP11-203I2.1,2
GDA,2
RFK,2
AGTPBP1,2
SYK,2
FAM120AOS,2
FBP2,2
FBP1,2
PTCH1,2
CTSV,2
C9orf156,2
TGFBR1,2
MRPL50,2
PPP3R2,2
TXNDC8,2
AKNA,2
DFNB31,2
OR1J1,2
HSPA5,2
MAPKAP1,2
MVB12B,2
RALGPS1,2
STXBP1,2
CDK9,2
ENG,2
PRDM12,2
PRRC2B,2
SETX,2
RP11-430N14.4,2
SURF2,2
SURF4,2
TMEM8C,2
ADAMTSL2,2
DBH,2
C9orf69,2
GPSM1,2
DNLZ,2
SEC16A,2
EHMT1,2
PITRM1,2
ASB13,2
MCM10,2
PTER,2
MALRD1,2
SKIDA1,2
PRTFDC1,2
MPP7,2
LINC00619,2
C10orf25,2
8-Mar,2
FAM35DP,2
ANTXRL,2
RBP3,2
MAPK8,2
ASAH2,2
ASAH2B,2
ZNF365,2
MYPN,2
SLC25A16,2
TET1,2
STOX1,2
PPA1,2
SGPL1,2
CDH23,2
USP54,2
VDAC2,2
AL133481.1,2
AL359195.1,2
HECTD2,2
FFAR4,2
PDE6C,2
PDLIM1,2
CNNM1,2
PPRC1,2
ARL3,2
TAF5,2
SLK,2
VTI1A,2
NRAP,2
VAX1,2
PDZD8,2
BAG3,2
TACC2,2
CPXM2,2
ATHL1,2
PHRF1,2
BRSK2,2
CTSD,2
SYT8,2
MRPL23,2
ASCL2,2
TSSC4,2
ART5,2
OR51F1,2
OR51I1,2
OR52D1,2
DNHD1,2
TAF10,2
ZNF215,2
ZNF214,2
GALNT18,2
SAAL1,2
ARL14EP,2
PAX6,2
C11orf91,2
CAPRIN1,2
TSPAN18,2
SLC35C1,2
LRP4,2
OR5D14,2
OR5I1,2
OR5F1,2
SLC43A3,2
CCDC88B,2
MAP4K2,2
CAPN1,2
SSSCA1,2
CST6,2
MYEOV,2
KRTAP5-7,2
KRTAP5-8,2
AP000867.1,2
STARD10,2
PRSS23,2
FUT4,2
AMOTL1,2
MMP10,2
RAB39A,2
APOA4,2
ABCG4,2
USP2,2
TECTA,2
PATE1,2
TIRAP,2
JAM3,2
CCDC77,2
RP5-1063M23.1,2
ANO2,2
VAMP1,2
ENO2,2
C12orf57,2
PTPN6,2
A2ML1,2
KLRF1,2
H2AFJ,2
STK38L,2
TSPAN11,2
LRRK2,2
CNTN1,2
SLC48A1,2
ASB8,2
FMNL3,2
NR4A1,2
KRT73,2
ZNF740,2
ITGA7,2
DGKA,2
PMEL,2
DTX3,2
PPM1H,2
DYRK2,2
ZFC3H1,2
E2F7,2
DUSP6,2
CCER1,2
RP11-650K20.3,2
RIC8B,2
PWP1,2
MVK,2
ATXN2,2
TBX5,2
PRKAB1,2
HNF1A,2
MORN3,2
SFSWAP,2
P2RX2,2
GJB2,2
MIPEP,2
LNX2,2
HMGB1,2
TRPC4,2
SLC25A30,2
RB1,2
ARL11,2
SERPINE3,2
CTAGE3P,2
ATP7B,2
NEK3,2
CKAP2,2
HNRNPA1L2,2
LECT1,2
DIAPH3,2
PCDH20,2
KLF12,2
KCTD12,2
FBXL3,2
ABCC4,2
UBAC2,2
ZIC5,2
ATP11A,2
CUL4A,2
GAS6,2
RASA3,2
OR4K13,2
NDRG2,2
ZNF219,2
METTL3,2
ABHD4,2
PRMT5,2
SLC7A8,2
NGDN,2
THTPA,2
C14orf23,2
FAM177A1,2
NFKBIA,2
TTC6,2
VCPKMT,2
TMX1,2
GNG2,2
FERMT2,2
AP5M1,2
SLC35F4,2
ARID4A,2
CCDC175,2
PCNXL4,2
ESR2,2
PPP1R36,2
RAB15,2
KIAA0247,2
FAM161B,2
ABCD4,2
PROX2,2
VASH1,2
POMT2,2
SLIRP,2
C14orf178,2
C14orf159,2
SERPINA9,2
SERPINA4,2
TCL6,2
TCL1B,2
VRK1,2
HHIPL1,2
RTL1,2
CINP,2
RCOR1,2
CDC42BPB,2
C14orf2,2
MTA1,2
CRIP1,2
C14orf80,2
KIAA0125,2
MTMR10,2
OTUD7A,2
NOP10,2
LPCAT4,2
FAM98B,2
SRP14,2
RMDN3,2
NUSAP1,2
RTF1,2
RPAP1,2
ELL3,2
GABPB1,2
MYO5A,2
PIGB,2
AQP9,2
LIPC,2
GTF2A2,2
ANXA2,2
PIF1,2
MTFMT,2
CORO2B,2
BBS4,2
UBL7,2
LMAN1L,2
CPLX3,2
SCAMP2,2
SCAMP5,2
UBE2Q2,2
LINGO1,2
STARD5,2
AP3B2,2
BTBD1,2
RP11-342A23.1,2
AEN,2
ABHD2,2
PLIN1,2
CTD-2054N24.2,2
RP11-89K11.1,2
RN7SL209P,2
AXIN1,2
TPSB2,2
NOXO1,2
GFER,2
SLC9A3R2,2
E4F1,2
ECI1,2
FLYWCH1,2
ADCY9,2
C16orf96,2
C16orf89,2
RP11-124K4.1,2
RP11-276H1.3,2
CPPED1,2
ABCC1,2
ABCC6,2
OTOA,2
PLK1,2
ZKSCAN2,2
LAT,2
CORO1A,2
ORAI3,2
MT3,2
CX3CL1,2
CIAPIN1,2
DOK4,2
CNGB1,2
HSD11B2,2
AGRP,2
PSMB10,2
LCAT,2
CDH3,2
PDPR,2
CFDP1,2
ADAT1,2
CMC2,2
BCMO1,2
CMIP,2
ATP2C2,2
BANP,2
ZFPM1,2
APRT,2
CBFA2T3,2
VPS53,2
CLUH,2
TRPV1,2
TAX1BP3,2
C17orf107,2
CAMTA2,2
ZNF232,2
RABEP1,2
RPAIN,2
TEKT1,2
SENP3,2
ATP1B2,2
KCNAB3,2
ALOX12B,2
ALOXE3,2
CCDC42,2
MYH2,2
FBXW10B,2
TRIM16,2
